state_code,municipality_code,risk_prediction,year,support_count,social_assistance_count,outpatient_consultation_count,hospitalization_count,carcinogenic_water_sources_count,water_sources_carcinogens_2B,water_sources_carcinogens_1,emission_concentration,marginalization,electricity_fuel,firewood_fuel,oil_fuel,brick_factory,stationary_risk_sources
13,35,0.8367978082247386,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918137937,0.0,0.0,0.0,0.0,0.0
13,35,0.5789088093115058,2016,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.918137937,0.0,0.0,0.0,0.0,0.0
13,35,0.5219413973757117,2020,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.918137937,0.0,0.0,0.0,0.0,0.0
13,35,0.5219413973757117,2021,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.918137937,0.0,0.0,0.0,0.0,0.0
13,35,0.5219413973757117,2022,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.918137937,0.0,0.0,0.0,0.0,0.0
13,36,1.1384820612269453,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.896546305,0.0,0.0,0.0,0.0,0.0
13,36,0.4207327446068132,2014,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.896546305,0.0,0.0,0.0,0.0,0.0
13,36,0.4207327446068132,2017,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.896546305,0.0,0.0,0.0,0.0,0.0
13,36,0.5813278981469726,2018,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.896546305,0.0,0.0,0.0,0.0,0.0
13,36,0.5813278981469726,2019,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.896546305,0.0,0.0,0.0,0.0,0.0
13,37,0.23920526424943417,2012,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.782097994,0.0,0.0,0.0,0.0,0.0
13,37,0.2954461427447495,2015,2.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,2.782097994,0.0,0.0,0.0,0.0,0.0
13,37,-0.7539620557283071,2019,2.0,0.0,119.0,1.0,0.0,0.0,0.0,0.0,2.782097994,0.0,0.0,0.0,0.0,0.0
13,37,-0.7292049687035203,2020,2.0,0.0,119.0,2.0,0.0,0.0,0.0,0.0,2.782097994,0.0,0.0,0.0,0.0,0.0
13,37,-0.7292049687035203,2021,2.0,0.0,119.0,2.0,0.0,0.0,0.0,0.0,2.7820979939999995,0.0,0.0,0.0,0.0,0.0
13,38,0.7979693091525774,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954865987,0.0,0.0,0.0,0.0,0.0
13,38,0.7979693091525774,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954865987,0.0,0.0,0.0,0.0,0.0
13,38,0.7979693091525774,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954865987,0.0,0.0,0.0,0.0,0.0
13,38,0.7962779029757826,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.954865987,0.0,0.0,0.0,0.0,0.0
13,38,0.6901050421021112,2018,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.954865987,0.0,0.0,0.0,0.0,0.0
13,38,0.6901050421021112,2019,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.954865987,0.0,0.0,0.0,0.0,0.0
13,38,0.5992226007768114,2020,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.954865987,0.0,0.0,0.0,0.0,0.0
13,38,0.5992226007768114,2022,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.954865987,0.0,0.0,0.0,0.0,0.0
13,39,0.6279780362293121,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.479644434,0.0,0.0,0.0,0.0,0.0
13,39,0.04297247653427894,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.479644434,0.0,0.0,0.0,0.0,0.0
13,39,0.04297247653427894,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.479644434,0.0,0.0,0.0,0.0,0.0
13,39,0.04297247653427894,2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.479644434,0.0,0.0,0.0,0.0,0.0
13,39,0.04297247653427894,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.479644434,0.0,0.0,0.0,0.0,0.0
13,39,0.04297247653427894,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.479644434,0.0,0.0,0.0,0.0,0.0
13,39,0.2116138263804949,2018,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.479644434,0.0,0.0,0.0,0.0,0.0
13,39,0.2116138263804949,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.479644434,0.0,0.0,0.0,0.0,0.0
13,39,0.1642232189889249,2020,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.479644434,0.0,0.0,0.0,0.0,0.0
13,39,0.1642232189889249,2022,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.479644434,0.0,0.0,0.0,0.0,0.0
13,40,0.41496660307738986,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947936602,0.0,0.0,0.0,0.0,0.0
13,40,0.41496660307738986,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947936602,0.0,0.0,0.0,0.0,0.0
13,40,0.6675420773946744,2017,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.947936602,0.0,0.0,0.0,0.0,0.0
13,40,0.11538342186157553,2020,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.947936602,0.0,0.0,0.0,0.0,0.0
13,41,-0.14023740138105617,2009,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.269738161,0.0,0.0,0.0,0.0,0.0
13,41,-0.034303548863116116,2013,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,12.269738161,0.0,0.0,0.0,0.0,0.0
13,41,-0.06112651126708595,2015,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,12.269738161,0.0,0.0,0.0,0.0,0.0
13,41,-0.1112081885275781,2016,0.0,0.0,25.0,14.0,0.0,0.0,0.0,0.0,12.269738161,0.0,0.0,0.0,0.0,0.0
13,41,-0.8391368853259388,2017,0.0,0.0,34.0,14.0,0.0,0.0,0.0,0.0,12.269738161,0.0,0.0,0.0,0.0,0.0
13,41,-0.12488948425151011,2019,0.0,0.0,91.0,22.0,0.0,0.0,0.0,0.0,12.269738161,0.0,0.0,0.0,0.0,0.0
13,41,-0.12488948425151011,2020,0.0,0.0,91.0,22.0,0.0,0.0,0.0,0.0,12.269738161,0.0,0.0,0.0,0.0,0.0
13,41,-0.12488948425151011,2022,0.0,0.0,91.0,22.0,0.0,0.0,0.0,0.0,12.269738161,0.0,0.0,0.0,0.0,0.0
13,42,0.5740947015539688,2011,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.777070048,0.0,0.0,0.0,0.0,0.0
13,42,0.5740947015539688,2013,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.777070048,0.0,0.0,0.0,0.0,0.0
13,42,0.4891008800303125,2014,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.777070048,0.0,0.0,0.0,0.0,0.0
13,42,0.8328428625817523,2018,2.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,3.777070048,0.0,0.0,0.0,0.0,0.0
13,42,0.5937807151173234,2020,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3.777070048,0.0,0.0,0.0,0.0,0.0
13,42,0.5937807151173234,2022,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3.777070048,0.0,0.0,0.0,0.0,0.0
13,43,0.7586938559188079,2015,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.95836617,0.0,0.0,0.0,0.0,0.0
13,43,0.7586938559188079,2016,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.95836617,0.0,0.0,0.0,0.0,0.0
13,43,0.7447328390440155,2019,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.95836617,0.0,0.0,0.0,0.0,0.0
13,44,1.2200341347321901,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.825201343,0.0,0.0,0.0,0.0,0.0
13,44,1.0630407158611552,2011,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.825201343,0.0,0.0,0.0,0.0,0.0
13,44,1.0630407158611552,2013,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.825201343,0.0,0.0,0.0,0.0,0.0
13,44,0.7004296245017767,2016,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.825201343,0.0,0.0,0.0,0.0,0.0
13,44,0.258522682401665,2020,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,2.825201343,0.0,0.0,0.0,0.0,0.0
13,45,0.7003132079746299,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.846780438,0.0,0.0,0.0,0.0,0.0
13,45,0.7003132079746299,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.846780438,0.0,0.0,0.0,0.0,0.0
13,45,0.7003132079746299,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.846780438,0.0,0.0,0.0,0.0,0.0
13,45,0.6289967453109029,2014,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.846780438,0.0,0.0,0.0,0.0,0.0
13,45,0.6289967453109029,2015,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.846780438,0.0,0.0,0.0,0.0,0.0
13,46,-0.2007545554651808,2009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.79259977,0.0,0.0,0.0,0.0,0.0
13,46,0.22115528683793584,2011,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,14.79259977,0.0,0.0,0.0,0.0,0.0
13,46,0.22115528683793584,2012,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,14.79259977,0.0,0.0,0.0,0.0,0.0
13,46,-0.3229129283106654,2014,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,14.79259977,0.0,0.0,0.0,0.0,0.0
13,46,-0.7308727055400458,2019,0.0,0.0,102.0,1.0,0.0,0.0,0.0,0.0,14.79259977,0.0,0.0,0.0,0.0,0.0
13,46,-0.356855385691183,2020,0.0,0.0,127.0,1.0,0.0,0.0,0.0,0.0,14.79259977,0.0,0.0,0.0,0.0,0.0
13,47,0.6059255796941264,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.850067812,0.0,0.0,0.0,0.0,0.0
13,48,-3.336264849803315,2009,0.0,0.0,8.0,65.0,0.0,0.0,0.0,0.0,185.063508125,0.0,0.0,0.0,0.0,0.0
13,48,-3.3502000842226067,2010,0.0,0.0,8.0,66.0,0.0,0.0,0.0,0.0,185.063508125,0.0,0.0,0.0,0.0,0.0
13,48,-1.9348184075368584,2011,21.0,0.0,36.0,66.0,0.0,0.0,0.0,0.001996,185.06350812499997,0.0,0.0,0.0,0.0,0.0
13,48,-1.0919174187996692,2012,21.0,2.0,38.0,66.0,0.0,0.0,0.0,0.0260145,185.063508125,0.0,0.0,0.0,0.0,0.0
13,48,-1.3452828537320642,2013,21.0,2.0,44.0,69.0,0.0,0.0,0.0,40.0918807,185.063508125,0.0,0.0,0.0,0.0,0.0
13,48,7.636295321049075,2014,21.0,2.0,93.0,69.0,0.0,0.0,0.0,0.0,185.063508125,0.0,0.0,0.0,0.0,0.0
13,48,8.072248020190095,2015,87.0,13.0,137.0,69.0,0.0,0.0,0.0,0.0,185.063508125,0.0,0.0,0.0,0.0,0.0
13,48,-3.1529581923742485,2016,97.0,13.0,187.0,109.0,0.0,0.0,0.0,0.0,185.063508125,0.0,0.0,0.0,0.0,0.0
13,48,-17.596406249789013,2017,129.0,13.0,395.0,125.0,0.0,0.0,0.0,0.0,185.063508125,0.0,0.0,0.0,0.0,0.0
13,48,-3.6526853424196064,2018,129.0,13.0,899.0,197.0,0.0,0.0,0.0,0.0,185.063508125,0.0,0.0,0.0,0.0,0.0
13,48,-12.216263875765534,2019,129.0,13.0,1139.0,213.0,0.0,0.0,0.0,0.0,185.063508125,0.0,0.0,0.0,0.0,0.0
13,48,-12.21562468155725,2020,195.0,13.0,1172.0,235.0,0.0,0.0,0.0,0.0,185.063508125,0.0,0.0,0.0,0.0,0.0
13,48,-10.609594266954966,2021,200.0,13.0,1187.0,240.0,0.0,0.0,0.0,0.0,185.063508125,0.0,0.0,0.0,0.0,0.0
13,48,-10.609594266954966,2022,200.0,13.0,1187.0,240.0,0.0,0.0,0.0,0.0,185.063508125,0.0,0.0,0.0,0.0,0.0
13,49,0.1423275815724246,2014,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.713769293,0.0,0.0,0.0,0.0,0.0
13,49,0.1423275815724246,2015,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.713769293,0.0,0.0,0.0,0.0,0.0
13,49,0.1423275815724246,2016,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.713769293,0.0,0.0,0.0,0.0,0.0
13,49,0.07732283026652766,2019,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,3.713769293,0.0,0.0,0.0,0.0,0.0
13,50,0.5732325868191979,2009,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7.528544474,0.0,0.0,0.0,0.0,0.0
13,50,0.5732325868191979,2011,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7.528544474,0.0,0.0,0.0,0.0,0.0
13,50,0.32120476869869136,2013,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0050490000000000005,7.528544474,0.0,0.0,0.0,0.0,0.0
13,50,0.5732325868191979,2014,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7.528544474,0.0,0.0,0.0,0.0,0.0
13,50,0.5732325868191979,2015,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7.528544474,0.0,0.0,0.0,0.0,0.0
13,50,1.806871849446211,2017,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,7.528544474,0.0,0.0,0.0,0.0,0.0
13,50,1.3803349503818318,2019,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,7.528544474,0.0,0.0,0.0,0.0,0.0
13,50,1.3803349503818318,2022,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,7.528544474,0.0,0.0,0.0,0.0,0.0
13,51,-3.7355669736175092,2009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,51,-3.7355669736175092,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,51,-3.7355669736175092,2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,51,-3.7355669736175092,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,51,-3.7355669736175092,2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,51,-3.7355669736175092,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,51,-3.7355669736175092,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,51,-1.815957105042907,2016,12.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,51,-2.795194977284163,2017,12.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,51,-17.938599073591565,2018,12.0,9.0,92.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,51,-17.938599073591565,2019,12.0,9.0,92.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,51,-17.938599073591565,2020,12.0,9.0,93.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,51,-28.24065721607003,2021,12.0,9.0,102.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,51,-28.24065721607003,2022,12.0,9.0,102.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,52,0.8110004247780513,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067375,10.068877668,0.0,0.0,0.0,0.0,0.0
13,52,1.06425508364539,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.02415,10.068877668,0.0,0.0,0.0,0.0,0.0
13,52,1.06425508364539,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.02415,10.068877668,0.0,0.0,0.0,0.0,0.0
13,52,0.505906007879159,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.05454,10.068877668,0.0,0.0,0.0,0.0,0.0
13,52,1.06425508364539,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,10.068877668,0.0,0.0,0.0,0.0,0.0
13,52,0.48770293696436584,2014,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.068877668,0.0,0.0,0.0,0.0,0.0
13,52,0.48770293696436584,2015,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.068877668,0.0,0.0,0.0,0.0,0.0
13,52,1.06488771267678,2016,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,10.068877668,0.0,0.0,0.0,0.0,0.0
13,52,0.3695780500706696,2017,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,10.068877668,0.0,0.0,0.0,0.0,0.0
13,52,0.118874604183322,2018,0.0,0.0,46.0,4.0,0.0,0.0,0.0,0.0,10.068877668,0.0,0.0,0.0,0.0,0.0
13,52,0.118874604183322,2019,0.0,0.0,46.0,4.0,0.0,0.0,0.0,0.0,10.068877668,0.0,0.0,0.0,0.0,0.0
13,52,0.27241405670321744,2020,0.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,10.068877668,0.0,0.0,0.0,0.0,0.0
13,52,0.27241405670321744,2021,0.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,10.068877668,0.0,0.0,0.0,0.0,0.0
13,53,0.5700675025938945,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.825498591,0.0,0.0,0.0,0.0,0.0
13,53,0.5700675025938945,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.825498591,0.0,0.0,0.0,0.0,0.0
13,53,-1.5018096005545842,2018,2.0,0.0,304.0,6.0,0.0,0.0,0.0,0.0,2.825498591,0.0,0.0,0.0,0.0,0.0
13,53,0.5504927368213648,2020,2.0,0.0,329.0,6.0,0.0,0.0,0.0,0.0,2.825498591,0.0,0.0,0.0,0.0,0.0
13,53,0.5504927368213648,2022,2.0,0.0,329.0,6.0,0.0,0.0,0.0,0.0,2.825498591,0.0,0.0,0.0,0.0,0.0
13,54,0.1826452092508721,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.771108391,0.0,0.0,0.0,0.0,0.0
13,54,0.5200752197588338,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.771108391,0.0,0.0,0.0,0.0,0.0
13,54,0.5200752197588338,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.771108391,0.0,0.0,0.0,0.0,0.0
13,54,0.33813148766168594,2014,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.771108391,0.0,0.0,0.0,0.0,0.0
13,54,0.33813148766168594,2015,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.771108391,0.0,0.0,0.0,0.0,0.0
13,54,0.33813148766168594,2016,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.771108391,0.0,0.0,0.0,0.0,0.0
13,54,-0.13064307338616926,2018,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,3.771108391,0.0,0.0,0.0,0.0,0.0
13,54,-0.13064307338616926,2019,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,3.771108391,0.0,0.0,0.0,0.0,0.0
13,54,-0.13064307338616926,2020,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,3.771108391,0.0,0.0,0.0,0.0,0.0
13,54,-0.13064307338616926,2022,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,3.771108391,0.0,0.0,0.0,0.0,0.0
13,55,0.41305775535415995,2009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.522466397,0.0,0.0,0.0,0.0,0.0
13,55,0.41305775535415995,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.522466397,0.0,0.0,0.0,0.0,0.0
13,55,-0.13692835618527283,2018,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,6.522466397,0.0,0.0,0.0,0.0,0.0
13,56,0.9622998755097844,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.78453308,0.0,0.0,0.0,0.0,0.0
13,56,0.9622998755097844,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.78453308,0.0,0.0,0.0,0.0,0.0
13,56,0.9622998755097844,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.78453308,0.0,0.0,0.0,0.0,0.0
13,56,0.6010261904069631,2014,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.78453308,0.0,0.0,0.0,0.0,0.0
13,56,0.6010261904069631,2015,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.78453308,0.0,0.0,0.0,0.0,0.0
13,56,0.6010261904069631,2016,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.78453308,0.0,0.0,0.0,0.0,0.0
13,56,0.6010261904069631,2017,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.78453308,0.0,0.0,0.0,0.0,0.0
13,56,0.10058375581047012,2018,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,18.78453308,0.0,0.0,0.0,0.0,0.0
13,56,0.10058375581047012,2019,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,18.78453308,0.0,0.0,0.0,0.0,0.0
13,56,0.11073229477822556,2020,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,18.78453308,0.0,0.0,0.0,0.0,0.0
13,56,0.11073229477822556,2022,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,18.78453308,0.0,0.0,0.0,0.0,0.0
13,57,1.14392525469823,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688071243,0.0,0.0,0.0,0.0,0.0
13,57,1.086238527307708,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.688071243,0.0,0.0,0.0,0.0,0.0
13,57,1.086238527307708,2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.688071243,0.0,0.0,0.0,0.0,0.0
13,57,1.086238527307708,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.688071243,0.0,0.0,0.0,0.0,0.0
13,57,0.719963039980639,2015,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.688071243,0.0,0.0,0.0,0.0,0.0
13,57,0.719963039980639,2016,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.688071243,0.0,0.0,0.0,0.0,0.0
13,57,0.709887730701648,2018,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.688071243,0.0,0.0,0.0,0.0,0.0
13,58,0.30622354761778464,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.836710941,0.0,0.0,0.0,0.0,0.0
13,58,0.30622354761778464,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.836710941,0.0,0.0,0.0,0.0,0.0
13,58,0.8485107361215205,2014,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.836710941,0.0,0.0,0.0,0.0,0.0
13,58,0.7352251866073187,2015,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.836710941,0.0,0.0,0.0,0.0,0.0
13,58,-0.10779438696277988,2016,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,2.836710941,0.0,0.0,0.0,0.0,0.0
13,58,0.26217783334057737,2018,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,2.836710941,0.0,0.0,0.0,0.0,0.0
13,58,0.26217783334057737,2019,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,2.836710941,0.0,0.0,0.0,0.0,0.0
13,58,0.25711585365186784,2021,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,2.836710941,0.0,0.0,0.0,0.0,0.0
13,58,0.25711585365186784,2022,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,2.836710941,0.0,0.0,0.0,0.0,0.0
13,59,0.44123262426171267,2013,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.576466179,0.0,0.0,0.0,0.0,0.0
13,59,0.39787896611554024,2014,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,5.576466179,0.0,0.0,0.0,0.0,0.0
13,59,0.39787896611554024,2015,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,5.576466179,0.0,0.0,0.0,0.0,0.0
13,59,0.24608407611839905,2016,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,5.576466179,0.0,0.0,0.0,0.0,0.0
13,59,-0.13249117737135183,2018,0.0,0.0,148.0,1.0,0.0,0.0,0.0,0.0,5.576466179,0.0,0.0,0.0,0.0,0.0
13,59,-0.13249117737135183,2020,0.0,0.0,148.0,1.0,0.0,0.0,0.0,0.0,5.576466179,0.0,0.0,0.0,0.0,0.0
13,59,-0.13249117737135183,2021,0.0,0.0,148.0,1.0,0.0,0.0,0.0,0.0,5.576466179,0.0,0.0,0.0,0.0,0.0
13,59,-0.13249117737135183,2022,0.0,0.0,148.0,1.0,0.0,0.0,0.0,0.0,5.576466179,0.0,0.0,0.0,0.0,0.0
13,60,0.3274086172913093,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946948615,0.0,0.0,0.0,0.0,0.0
13,60,0.3274086172913093,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946948615,0.0,0.0,0.0,0.0,0.0
13,60,0.0749402742152646,2017,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.946948615,0.0,0.0,0.0,0.0,0.0
13,60,0.17422114745274034,2019,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.946948615,0.0,0.0,0.0,0.0,0.0
13,60,0.3763465034082641,2020,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.946948615,0.0,0.0,0.0,0.0,0.0
13,60,0.3763465034082641,2022,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.946948615,0.0,0.0,0.0,0.0,0.0
13,61,0.3552484090455239,2011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.331021445,0.0,0.0,0.0,0.0,0.0
13,61,-0.10318908628700488,2012,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.48800475,33.331021445,0.0,0.0,0.0,0.0,0.0
13,61,0.026059830834598004,2013,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18.592428520000002,33.331021445,0.0,0.0,0.0,0.0,0.0
